,tfl_id,bikes,spaces,timestamp
55516,165,0,10,15/07/2017 02:16
92912,47,23,1,15/07/2017 02:16
51660,163,11,12,15/07/2017 02:20
94524,141,11,13,15/07/2017 02:32
10373,69,7,16,15/07/2017 02:36
8343,38,3,21,15/07/2017 02:40
10723,61,18,6,15/07/2017 02:54
19713,8,5,13,15/07/2017 03:00
95948,139,6,18,15/07/2017 03:04
75878,35,16,11,15/07/2017 03:16
50127,148,12,10,15/07/2017 03:24
19586,89,17,7,15/07/2017 03:30
64670,90,7,17,15/07/2017 03:32
53940,93,10,13,15/07/2017 03:46
53720,66,13,10,15/07/2017 03:50
99219,50,14,9,15/07/2017 03:54
23133,119,6,16,15/07/2017 04:00
80226,26,4,9,15/07/2017 04:04
35853,102,13,14,15/07/2017 04:16
78526,78,6,16,15/07/2017 04:18
12934,35,17,10,15/07/2017 04:24
39291,71,1,23,15/07/2017 04:44
18518,15,15,9,15/07/2017 04:54
18397,85,13,13,15/07/2017 05:04
70704,93,10,13,15/07/2017 05:06
59102,123,3,19,15/07/2017 05:18
87765,128,16,6,15/07/2017 05:22
16895,29,11,12,15/07/2017 05:34
66515,74,15,9,15/07/2017 05:58
33172,15,14,10,15/07/2017 06:06
16859,4,11,6,15/07/2017 06:08
13225,142,13,11,15/07/2017 06:14
24636,129,13,10,15/07/2017 06:16
71910,90,6,18,15/07/2017 06:18
58792,8,11,10,15/07/2017 06:30
39740,21,0,24,15/07/2017 06:42
39459,83,19,5,15/07/2017 06:48
41924,50,13,10,15/07/2017 06:56
87444,12,4,19,15/07/2017 07:02
90220,39,15,9,15/07/2017 07:18
81057,154,12,12,15/07/2017 07:24
31402,7,2,22,15/07/2017 07:32
93152,40,2,16,15/07/2017 07:34
87612,92,10,14,15/07/2017 07:36
3613,119,8,14,15/07/2017 08:00
44455,158,11,13,15/07/2017 08:04
62921,10,10,12,15/07/2017 08:12
200,65,15,8,15/07/2017 08:18
40594,74,16,8,15/07/2017 08:20
64754,137,9,13,15/07/2017 08:26
75622,38,0,24,15/07/2017 08:26
18545,138,8,14,15/07/2017 08:46
91506,41,17,7,15/07/2017 08:52
19152,92,13,11,15/07/2017 08:54
57708,164,7,17,15/07/2017 09:16
47535,126,16,8,15/07/2017 09:18
74722,135,9,14,15/07/2017 09:22
74925,54,9,15,15/07/2017 09:30
54291,101,13,14,15/07/2017 09:36
43304,41,12,11,15/07/2017 09:40
92835,97,4,19,15/07/2017 09:46
1716,21,0,24,15/07/2017 09:48
25530,109,10,11,15/07/2017 09:50
52685,120,9,14,15/07/2017 09:50
85657,129,3,19,15/07/2017 09:56
90691,28,13,11,15/07/2017 09:58
85961,28,13,11,15/07/2017 10:06
90987,42,0,23,15/07/2017 10:08
85783,96,4,16,15/07/2017 10:18
27370,88,7,17,15/07/2017 10:22
38035,44,7,17,15/07/2017 10:22
45622,137,9,13,15/07/2017 10:22
64349,81,12,9,15/07/2017 10:22
11989,56,4,18,15/07/2017 10:26
23947,138,8,14,15/07/2017 10:26
31326,119,9,13,15/07/2017 10:34
78133,6,16,10,15/07/2017 10:42
92942,46,15,8,15/07/2017 10:50
24129,36,9,6,15/07/2017 10:58
97889,23,4,18,15/07/2017 11:02
62314,2,14,8,15/07/2017 11:06
71420,145,16,7,15/07/2017 11:42
25899,14,15,7,15/07/2017 11:48
31702,83,5,18,15/07/2017 12:00
35257,76,7,16,15/07/2017 12:02
44061,62,11,10,15/07/2017 12:18
45682,155,4,14,15/07/2017 12:18
76332,48,4,16,15/07/2017 12:26
70104,44,7,17,15/07/2017 12:42
80254,55,12,15,15/07/2017 12:42
49575,122,3,20,15/07/2017 12:44
29343,114,13,14,15/07/2017 12:46
39540,51,14,10,15/07/2017 12:46
81397,148,15,9,15/07/2017 12:46
86792,8,1,19,15/07/2017 12:48
92476,172,12,12,15/07/2017 12:56
27580,45,10,11,15/07/2017 13:04
67935,85,17,10,15/07/2017 13:08
74336,148,15,9,15/07/2017 13:16
75019,159,13,10,15/07/2017 13:16
20499,163,12,12,15/07/2017 13:22
85043,79,13,11,15/07/2017 13:26
86219,150,6,18,15/07/2017 13:26
70986,3,12,8,15/07/2017 13:54
3418,107,8,16,15/07/2017 13:58
99819,114,10,15,15/07/2017 14:12
56668,20,7,17,15/07/2017 14:32
15436,96,3,16,15/07/2017 14:36
41402,46,21,2,15/07/2017 14:38
6427,39,16,8,15/07/2017 14:40
11105,159,11,11,15/07/2017 14:48
89991,84,16,7,15/07/2017 14:56
28830,4,7,10,15/07/2017 15:00
66653,150,9,15,15/07/2017 15:04
51594,137,9,13,15/07/2017 15:08
12528,106,8,16,15/07/2017 15:10
9553,149,3,21,15/07/2017 15:22
63371,9,11,12,15/07/2017 15:22
71212,39,15,9,15/07/2017 15:22
58265,128,7,17,15/07/2017 15:26
93930,134,13,8,15/07/2017 15:28
13957,168,8,13,15/07/2017 15:34
16679,29,16,8,15/07/2017 15:42
54244,146,14,10,15/07/2017 15:42
81735,124,15,8,15/07/2017 15:54
10216,161,9,12,15/07/2017 16:04
20899,18,6,16,15/07/2017 16:12
54386,17,3,15,15/07/2017 16:12
39113,82,12,12,15/07/2017 16:26
11709,58,12,8,15/07/2017 16:30
72527,7,1,23,15/07/2017 16:30
52253,160,13,10,15/07/2017 16:34
60210,164,8,15,15/07/2017 16:54
25783,107,12,12,15/07/2017 16:56
11856,126,10,13,15/07/2017 17:02
89289,11,4,19,15/07/2017 17:04
34103,76,3,20,15/07/2017 17:08
6461,2,10,12,15/07/2017 17:32
15876,57,13,6,15/07/2017 17:34
50256,121,11,12,15/07/2017 17:34
84928,113,14,9,15/07/2017 17:52
99420,8,14,6,15/07/2017 17:52
49012,95,10,16,15/07/2017 18:20
55325,71,7,17,15/07/2017 18:26
71253,111,9,9,15/07/2017 18:28
53511,4,5,11,15/07/2017 18:34
40387,161,9,12,15/07/2017 18:44
76372,110,6,18,15/07/2017 18:44
14527,106,3,20,15/07/2017 18:54
65606,13,15,7,15/07/2017 18:56
95875,76,4,20,15/07/2017 19:02
71770,99,8,12,15/07/2017 19:10
56302,76,9,14,15/07/2017 19:32
85698,2,12,11,15/07/2017 19:34
76575,60,5,19,15/07/2017 19:36
9310,71,9,15,15/07/2017 19:44
65989,28,13,10,15/07/2017 20:06
97217,9,12,10,15/07/2017 20:06
94226,44,7,17,15/07/2017 20:16
50785,165,3,8,15/07/2017 20:18
39390,34,12,14,15/07/2017 20:28
62067,37,6,17,15/07/2017 20:30
92518,100,9,14,15/07/2017 20:32
86228,148,15,8,15/07/2017 20:48
72839,109,11,10,15/07/2017 20:50
95830,8,17,4,15/07/2017 20:50
14324,130,9,11,15/07/2017 20:58
49887,21,14,10,15/07/2017 21:00
58743,16,6,13,15/07/2017 21:00
56807,75,12,12,15/07/2017 21:20
28695,105,4,19,15/07/2017 21:22
53312,164,13,9,15/07/2017 21:22
31623,163,21,3,15/07/2017 21:36
60699,158,7,15,15/07/2017 21:46
75371,75,13,11,15/07/2017 21:48
46505,127,14,9,15/07/2017 22:04
56282,27,12,10,15/07/2017 22:08
42140,15,14,10,15/07/2017 22:12
4619,80,12,11,15/07/2017 22:16
77035,80,12,11,15/07/2017 22:30
36180,29,17,7,15/07/2017 22:32
3211,65,8,16,15/07/2017 22:38
6123,121,11,13,15/07/2017 22:40
88986,175,0,0,15/07/2017 22:44
97705,12,20,3,15/07/2017 22:52
58974,56,8,14,15/07/2017 22:54
46331,104,9,13,15/07/2017 23:02
10959,152,11,11,15/07/2017 23:06
53680,141,14,10,15/07/2017 23:06
97050,36,1,15,15/07/2017 23:18
90107,103,0,24,15/07/2017 23:24
87899,37,8,14,15/07/2017 23:46
3335,29,14,9,15/07/2017 23:48
98713,10,9,11,16/07/2017 00:06
41896,34,5,19,16/07/2017 00:08
85429,28,7,17,16/07/2017 00:08
81923,40,12,12,16/07/2017 00:22
71986,109,10,11,16/07/2017 00:40
824,65,3,21,16/07/2017 00:42
94707,96,6,15,16/07/2017 00:48
83308,63,13,6,16/07/2017 00:58
9738,169,14,9,16/07/2017 01:00
76582,163,8,16,16/07/2017 01:00
9360,98,2,19,16/07/2017 01:10
77886,159,7,13,16/07/2017 01:20
26792,80,11,12,16/07/2017 01:22
26385,5,7,16,16/07/2017 01:28
54136,31,2,18,16/07/2017 01:28
93078,131,7,16,16/07/2017 01:36
75459,83,12,11,16/07/2017 01:40
57330,50,8,16,16/07/2017 01:44
28895,92,12,12,16/07/2017 01:52
49244,77,10,13,16/07/2017 02:00
92807,4,2,15,16/07/2017 02:04
84582,28,7,17,16/07/2017 02:06
4327,18,9,13,16/07/2017 02:16
561,148,13,11,16/07/2017 02:20
69848,107,11,13,16/07/2017 02:26
38028,126,8,16,16/07/2017 02:28
86961,52,13,8,16/07/2017 02:30
7761,116,3,21,16/07/2017 02:36
92833,156,12,12,16/07/2017 02:38
67986,80,21,1,16/07/2017 02:48
22762,101,16,11,16/07/2017 03:02
1903,152,20,3,16/07/2017 03:08
68168,23,6,16,16/07/2017 03:24
98363,62,16,2,16/07/2017 03:26
18893,64,8,16,16/07/2017 03:28
22185,149,5,17,16/07/2017 03:28
28916,27,8,14,16/07/2017 03:34
79179,17,6,13,16/07/2017 03:38
46407,130,4,18,16/07/2017 03:48
29243,24,12,12,16/07/2017 03:50
62869,171,14,9,16/07/2017 03:50
81093,84,8,15,16/07/2017 03:52
99278,17,6,13,16/07/2017 03:52
56916,65,6,17,16/07/2017 03:54
37149,72,6,15,16/07/2017 03:56
18332,111,9,9,16/07/2017 04:04
98908,53,15,9,16/07/2017 04:06
67390,95,14,13,16/07/2017 04:06
4122,102,12,15,16/07/2017 04:08
15281,113,10,14,16/07/2017 04:10
89836,164,9,13,16/07/2017 04:10
15339,91,12,7,16/07/2017 04:12
30923,48,11,9,16/07/2017 04:16
79349,3,10,10,16/07/2017 04:32
56905,4,11,6,16/07/2017 04:40
71913,49,13,6,16/07/2017 04:50
72281,127,13,11,16/07/2017 04:50
77700,97,6,17,16/07/2017 04:54
80768,143,12,11,16/07/2017 05:12
10387,51,9,15,16/07/2017 05:14
1177,104,12,10,16/07/2017 05:24
60277,99,12,8,16/07/2017 05:34
73188,6,15,9,16/07/2017 05:34
30263,168,14,10,16/07/2017 05:48
28201,95,12,15,16/07/2017 05:50
62612,118,2,22,16/07/2017 05:52
73572,130,2,20,16/07/2017 06:10
73619,90,10,13,16/07/2017 06:10
6273,152,16,7,16/07/2017 06:18
91822,133,13,10,16/07/2017 06:22
49849,126,12,12,16/07/2017 06:32
40297,59,3,16,16/07/2017 06:34
43781,120,8,15,16/07/2017 06:42
82511,19,16,7,16/07/2017 06:50
7938,45,13,6,16/07/2017 06:54
70569,32,4,20,16/07/2017 06:54
73982,156,14,10,16/07/2017 06:54
2496,137,10,14,16/07/2017 07:00
32656,151,11,11,16/07/2017 07:18
64486,2,7,16,16/07/2017 07:22
61090,126,12,12,16/07/2017 07:30
8990,139,11,13,16/07/2017 07:32
48566,94,8,16,16/07/2017 07:36
19813,6,8,16,16/07/2017 07:54
28218,109,10,11,16/07/2017 07:56
181,43,16,11,16/07/2017 08:02
67339,142,10,14,16/07/2017 08:02
47690,12,1,22,16/07/2017 08:04
81331,29,12,12,16/07/2017 08:06
70643,89,19,5,16/07/2017 08:10
47440,52,7,13,16/07/2017 08:14
50480,138,13,10,16/07/2017 08:14
65288,167,6,16,16/07/2017 08:28
13197,121,14,9,16/07/2017 08:32
72778,107,6,17,16/07/2017 08:44
67856,129,18,5,16/07/2017 09:12
14678,124,10,14,16/07/2017 09:26
99896,54,6,18,16/07/2017 09:36
31200,65,11,12,16/07/2017 09:46
44839,25,8,16,16/07/2017 09:48
99991,163,8,16,16/07/2017 09:48
35260,147,15,8,16/07/2017 10:00
93478,84,10,14,16/07/2017 10:04
41788,87,10,13,16/07/2017 10:08
53445,75,10,14,16/07/2017 10:08
59076,30,3,17,16/07/2017 10:12
76064,151,11,11,16/07/2017 10:18
27801,163,10,14,16/07/2017 10:24
67404,21,13,11,16/07/2017 10:26
21695,81,13,9,16/07/2017 10:30
98553,149,7,17,16/07/2017 10:40
36458,14,2,20,16/07/2017 10:48
36703,104,16,7,16/07/2017 10:48
96446,144,14,10,16/07/2017 10:54
85627,6,3,22,16/07/2017 10:58
10559,83,7,16,16/07/2017 11:06
27464,103,12,12,16/07/2017 11:12
36700,123,8,15,16/07/2017 11:12
17896,55,6,21,16/07/2017 11:20
96006,121,16,7,16/07/2017 11:20
42553,76,7,16,16/07/2017 11:26
7579,73,15,12,16/07/2017 11:42
34095,139,10,14,16/07/2017 11:42
21020,61,8,16,16/07/2017 11:56
74088,24,2,22,16/07/2017 11:56
68742,155,3,12,16/07/2017 11:58
1263,90,6,17,16/07/2017 12:02
40978,107,6,17,16/07/2017 12:06
6257,90,6,17,16/07/2017 12:16
23932,113,9,15,16/07/2017 12:18
37336,80,5,19,16/07/2017 12:40
56057,155,6,10,16/07/2017 12:48
79811,88,14,10,16/07/2017 12:48
69108,45,6,14,16/07/2017 12:54
61596,103,10,14,16/07/2017 12:56
63658,66,19,4,16/07/2017 13:00
10932,25,8,15,16/07/2017 13:06
59829,29,10,13,16/07/2017 13:12
62983,77,12,12,16/07/2017 13:24
12354,136,11,12,16/07/2017 13:32
44228,170,10,12,16/07/2017 13:42
74307,9,9,15,16/07/2017 13:46
76501,58,7,14,16/07/2017 13:48
71747,13,4,18,16/07/2017 14:02
94969,170,9,13,16/07/2017 14:04
46984,54,8,16,16/07/2017 14:06
27818,49,8,11,16/07/2017 14:12
1165,138,16,7,16/07/2017 14:22
42800,109,15,6,16/07/2017 14:28
51836,4,10,7,16/07/2017 14:34
24718,89,23,1,16/07/2017 14:38
32101,66,15,9,16/07/2017 14:40
56986,42,7,16,16/07/2017 14:54
57214,20,1,21,16/07/2017 14:54
36308,112,14,4,16/07/2017 15:00
94370,78,9,15,16/07/2017 15:08
60166,53,6,18,16/07/2017 15:14
80859,115,11,13,16/07/2017 15:14
10288,44,7,16,16/07/2017 15:18
54535,36,7,10,16/07/2017 15:22
82719,130,11,10,16/07/2017 15:34
63901,169,7,15,16/07/2017 15:36
37913,132,17,4,16/07/2017 15:40
53259,53,5,19,16/07/2017 15:42
51708,147,15,8,16/07/2017 15:52
30171,91,8,13,16/07/2017 15:58
13307,98,17,6,16/07/2017 16:10
75116,60,4,20,16/07/2017 16:10
57354,143,6,18,16/07/2017 16:12
85842,32,10,14,16/07/2017 16:26
77016,135,17,6,16/07/2017 16:30
43622,158,10,14,16/07/2017 16:36
13719,167,12,10,16/07/2017 16:38
53751,143,6,18,16/07/2017 16:42
10807,85,16,10,16/07/2017 16:52
49338,55,14,13,16/07/2017 16:54
45584,40,3,17,16/07/2017 16:56
54466,82,15,7,16/07/2017 17:00
87225,140,10,12,16/07/2017 17:00
9235,144,13,11,16/07/2017 17:10
83933,88,13,11,16/07/2017 17:10
67119,82,19,5,16/07/2017 17:12
97779,57,3,19,16/07/2017 17:12
76463,100,3,20,16/07/2017 17:22
80518,132,7,17,16/07/2017 17:28
89465,6,7,15,16/07/2017 17:28
71421,123,16,7,16/07/2017 17:30
83701,66,16,8,16/07/2017 17:34
31545,111,11,6,16/07/2017 17:36
2107,26,10,7,16/07/2017 18:02
66714,133,12,12,16/07/2017 18:08
29230,149,16,8,16/07/2017 18:12
1698,113,4,20,16/07/2017 18:18
6098,148,4,16,16/07/2017 19:02
2701,31,3,19,16/07/2017 19:04
87108,125,7,17,16/07/2017 19:04
34927,81,13,8,16/07/2017 19:18
31771,111,8,9,16/07/2017 19:22
14126,39,7,17,16/07/2017 19:28
11241,31,2,20,16/07/2017 19:40
26497,51,7,17,16/07/2017 19:42
8851,44,8,14,16/07/2017 19:54
70262,50,5,18,16/07/2017 19:54
26252,141,22,2,16/07/2017 20:00
35753,36,0,17,16/07/2017 20:04
26097,92,7,15,16/07/2017 20:16
4262,161,7,17,16/07/2017 20:20
81119,76,14,9,16/07/2017 20:28
21067,1,10,13,16/07/2017 20:34
61913,7,3,21,16/07/2017 20:40
71353,27,9,11,16/07/2017 20:42
6389,110,3,21,16/07/2017 20:50
10331,171,6,17,16/07/2017 20:58
94189,165,2,9,16/07/2017 20:58
19860,101,16,10,16/07/2017 21:02
91641,30,6,15,16/07/2017 21:02
97169,59,13,7,16/07/2017 21:08
83165,79,15,8,16/07/2017 21:24
98526,157,3,16,16/07/2017 21:28
48757,81,11,11,16/07/2017 21:30
89207,54,4,19,16/07/2017 21:50
7339,55,10,17,16/07/2017 21:52
23756,12,8,15,16/07/2017 22:02
97330,123,7,14,16/07/2017 22:16
77249,49,4,17,16/07/2017 22:18
89235,43,20,7,16/07/2017 22:22
15087,103,16,8,16/07/2017 22:24
55871,13,13,8,16/07/2017 22:24
28840,112,5,13,16/07/2017 22:26
63296,91,7,12,16/07/2017 22:36
91306,113,2,22,16/07/2017 22:40
25625,149,10,12,16/07/2017 22:44
27342,146,13,11,16/07/2017 23:04
31268,167,7,14,16/07/2017 23:04
7329,149,15,8,16/07/2017 23:10
50761,62,5,16,16/07/2017 23:26
91416,112,3,15,16/07/2017 23:28
27174,143,5,19,16/07/2017 23:32
94295,153,16,8,16/07/2017 23:32
79481,170,9,12,16/07/2017 23:38
85670,88,15,9,16/07/2017 23:44
11364,60,7,17,16/07/2017 23:52
20744,59,7,11,16/07/2017 23:56
18596,119,9,14,17/07/2017 00:02
85281,56,13,10,17/07/2017 00:02
99630,20,0,20,17/07/2017 00:08
44809,149,19,4,17/07/2017 00:14
56627,56,14,9,17/07/2017 00:18
66524,99,6,13,17/07/2017 00:28
59825,172,14,8,17/07/2017 00:36
61687,146,14,10,17/07/2017 00:38
70578,98,14,9,17/07/2017 00:38
24667,39,8,16,17/07/2017 00:52
27165,6,8,18,17/07/2017 00:52
30568,132,10,14,17/07/2017 00:52
41214,98,14,9,17/07/2017 01:04
88287,48,16,2,17/07/2017 01:06
44799,36,0,16,17/07/2017 01:12
29094,85,8,18,17/07/2017 01:14
31415,33,9,14,17/07/2017 01:14
67310,115,10,13,17/07/2017 01:14
80008,99,6,13,17/07/2017 01:20
21807,72,11,10,17/07/2017 01:22
80731,92,3,19,17/07/2017 01:24
32489,167,11,11,17/07/2017 01:36
10549,140,15,9,17/07/2017 01:48
22787,39,8,16,17/07/2017 02:00
65578,108,6,17,17/07/2017 02:12
14949,32,10,13,17/07/2017 02:20
5305,173,16,8,17/07/2017 02:36
69088,50,10,14,17/07/2017 02:40
10837,4,6,12,17/07/2017 02:48
17132,125,10,12,17/07/2017 02:50
11589,13,12,10,17/07/2017 02:52
40333,26,6,7,17/07/2017 02:54
85983,94,12,10,17/07/2017 02:56
84353,60,4,20,17/07/2017 02:58
19142,89,13,11,17/07/2017 03:00
830,88,15,9,17/07/2017 03:02
30913,2,11,12,17/07/2017 03:10
15408,85,8,18,17/07/2017 03:12
76721,156,14,9,17/07/2017 03:18
34830,170,11,13,17/07/2017 03:24
3050,53,7,17,17/07/2017 03:32
87447,27,1,20,17/07/2017 03:34
80453,149,16,7,17/07/2017 03:40
98083,131,11,12,17/07/2017 03:42
25314,48,14,3,17/07/2017 03:44
31045,169,15,8,17/07/2017 03:44
60779,119,11,13,17/07/2017 04:12
52120,73,4,22,17/07/2017 04:24
14641,83,13,11,17/07/2017 04:28
41583,33,9,14,17/07/2017 04:28
34747,27,1,20,17/07/2017 04:30
81573,100,4,19,17/07/2017 04:32
54927,69,5,17,17/07/2017 04:42
18306,126,9,15,17/07/2017 04:46
81023,57,8,10,17/07/2017 04:54
21664,154,12,11,17/07/2017 05:04
60653,116,3,21,17/07/2017 05:24
17811,29,13,11,17/07/2017 05:26
94061,146,12,12,17/07/2017 05:34
84059,54,12,11,17/07/2017 05:42
76588,37,2,18,17/07/2017 05:44
3559,108,7,16,17/07/2017 05:52
69921,33,11,12,17/07/2017 05:52
12501,89,14,10,17/07/2017 05:54
23413,114,18,9,17/07/2017 06:04
89064,8,7,12,17/07/2017 06:04
98313,93,8,16,17/07/2017 06:06
2213,159,12,11,17/07/2017 06:10
74091,74,15,9,17/07/2017 06:16
96136,44,1,22,17/07/2017 06:16
47664,98,4,19,17/07/2017 06:24
94798,139,5,19,17/07/2017 06:26
31523,51,6,18,17/07/2017 06:38
5978,73,2,25,17/07/2017 06:42
34456,146,12,12,17/07/2017 06:44
43977,62,3,17,17/07/2017 06:52
14409,131,11,12,17/07/2017 06:54
45644,1,8,16,17/07/2017 06:54
84930,91,8,11,17/07/2017 06:54
69933,69,11,10,17/07/2017 07:06
64767,129,1,22,17/07/2017 07:08
1762,173,16,7,17/07/2017 07:14
53912,7,4,20,17/07/2017 07:18
50187,32,12,10,17/07/2017 07:20
78488,153,8,16,17/07/2017 07:28
49071,16,0,21,17/07/2017 07:30
29833,39,2,22,17/07/2017 07:34
93742,10,2,21,17/07/2017 07:36
51143,27,1,19,17/07/2017 07:38
26000,103,18,6,17/07/2017 07:48
60150,53,6,18,17/07/2017 07:52
79073,92,8,14,17/07/2017 07:58
4617,33,13,8,17/07/2017 08:02
58769,64,22,2,17/07/2017 08:04
49584,77,7,17,17/07/2017 08:10
94963,106,3,20,17/07/2017 08:10
71756,79,9,14,17/07/2017 08:18
13356,89,7,17,17/07/2017 08:24
16371,119,12,12,17/07/2017 08:46
56863,160,5,17,17/07/2017 08:56
75618,132,6,18,17/07/2017 09:18
43463,19,2,20,17/07/2017 09:22
5543,163,6,18,17/07/2017 09:32
29934,61,8,16,17/07/2017 09:34
97994,13,4,19,17/07/2017 09:34
69582,13,4,19,17/07/2017 09:36
76997,66,4,17,17/07/2017 09:36
85973,163,6,18,17/07/2017 09:42
26628,96,9,11,17/07/2017 09:44
80671,77,14,10,17/07/2017 09:48
65029,116,10,14,17/07/2017 10:08
82415,41,0,22,17/07/2017 10:16
5157,156,3,20,17/07/2017 10:20
21347,117,12,11,17/07/2017 10:20
16071,20,9,11,17/07/2017 10:30
674,153,5,19,17/07/2017 10:40
95726,131,0,23,17/07/2017 10:40
98032,115,18,5,17/07/2017 10:40
57141,8,9,10,17/07/2017 10:42
75995,1,7,15,17/07/2017 10:50
66419,169,12,9,17/07/2017 11:00
6459,85,9,17,17/07/2017 11:02
29165,31,14,10,17/07/2017 11:06
19279,11,19,4,17/07/2017 11:22
17312,69,15,6,17/07/2017 11:24
90850,60,6,18,17/07/2017 11:24
60074,82,11,13,17/07/2017 11:36
54907,153,2,22,17/07/2017 11:38
80557,11,20,3,17/07/2017 11:38
52410,59,0,22,17/07/2017 11:40
52546,62,2,18,17/07/2017 11:40
73098,78,9,15,17/07/2017 11:40
36842,84,5,19,17/07/2017 11:42
85545,48,1,18,17/07/2017 11:44
41929,3,12,8,17/07/2017 11:48
39671,156,13,11,17/07/2017 11:50
16127,46,1,22,17/07/2017 11:52
13182,30,17,4,17/07/2017 12:02
97069,130,11,11,17/07/2017 12:04
58681,43,12,15,17/07/2017 12:06
86165,101,14,13,17/07/2017 12:06
12183,100,21,1,17/07/2017 12:18
71980,140,17,7,17/07/2017 12:22
49045,85,7,19,17/07/2017 12:24
99468,58,11,9,17/07/2017 12:30
75377,60,7,17,17/07/2017 12:32
55768,30,13,9,17/07/2017 12:46
28748,161,8,13,17/07/2017 12:48
71076,159,13,10,17/07/2017 12:56
33272,138,9,14,17/07/2017 13:00
45154,95,12,15,17/07/2017 13:10
37522,58,12,9,17/07/2017 13:18
62958,64,12,12,17/07/2017 13:22
6848,9,13,9,17/07/2017 13:32
96629,73,8,18,17/07/2017 13:38
42472,87,5,18,17/07/2017 13:46
82976,105,13,11,17/07/2017 13:58
42378,75,22,2,17/07/2017 14:02
2506,140,11,12,17/07/2017 14:06
83918,113,19,5,17/07/2017 14:06
60943,75,23,1,17/07/2017 14:10
6632,43,7,20,17/07/2017 14:12
46385,31,12,11,17/07/2017 14:14
36459,4,4,12,17/07/2017 14:28
95086,121,13,8,17/07/2017 14:36
51767,74,16,6,17/07/2017 14:44
89277,89,17,7,17/07/2017 14:48
122,109,2,19,17/07/2017 14:50
67658,152,3,19,17/07/2017 14:52
43468,125,9,12,17/07/2017 14:54
82106,12,3,21,17/07/2017 14:58
69041,62,14,6,17/07/2017 15:10
61335,21,9,13,17/07/2017 15:12
74533,143,4,19,17/07/2017 15:14
51775,141,4,19,17/07/2017 15:24
74633,33,11,12,17/07/2017 15:48
23903,48,3,14,17/07/2017 15:58
71411,98,4,20,17/07/2017 16:04
27633,146,20,4,17/07/2017 16:12
49188,166,15,9,17/07/2017 16:12
47950,121,15,6,17/07/2017 16:30
21947,174,6,17,17/07/2017 16:34
62594,114,20,7,17/07/2017 16:40
63890,117,3,17,17/07/2017 16:40
3125,28,10,14,17/07/2017 16:52
74964,52,2,21,17/07/2017 16:54
57078,64,6,18,17/07/2017 17:00
82754,28,10,14,17/07/2017 17:00
72864,16,4,16,17/07/2017 17:04
4497,103,23,1,17/07/2017 17:24
33589,122,3,19,17/07/2017 17:26
42670,121,17,5,17/07/2017 17:28
19892,153,8,14,17/07/2017 17:32
22973,136,16,6,17/07/2017 17:34
26073,34,14,13,17/07/2017 17:36
11668,1,1,22,17/07/2017 17:46
91142,118,6,18,17/07/2017 17:46
9369,119,9,15,17/07/2017 17:50
59211,67,15,9,17/07/2017 18:02
94695,173,15,8,17/07/2017 18:10
40332,167,5,19,17/07/2017 18:18
90448,131,10,13,17/07/2017 18:24
64253,88,11,13,17/07/2017 18:34
65613,38,7,17,17/07/2017 18:34
72217,16,3,17,17/07/2017 18:36
94888,34,13,14,17/07/2017 18:36
32628,142,8,16,17/07/2017 18:38
51355,92,5,16,17/07/2017 18:38
6663,16,3,17,17/07/2017 18:52
41934,102,11,16,17/07/2017 18:52
41663,93,5,19,17/07/2017 18:58
44628,136,12,9,17/07/2017 19:00
89410,25,2,19,17/07/2017 19:00
6249,159,3,19,17/07/2017 19:02
19905,67,18,6,17/07/2017 19:08
96447,21,3,17,17/07/2017 19:16
38784,1,7,15,17/07/2017 19:22
70809,112,1,17,17/07/2017 19:22
80486,7,4,20,17/07/2017 19:36
96177,50,8,16,17/07/2017 19:44
65380,60,13,11,17/07/2017 19:46
31364,148,11,12,17/07/2017 19:50
56445,40,7,16,17/07/2017 19:54
56889,125,1,21,17/07/2017 19:54
75913,96,20,0,17/07/2017 19:54
3081,6,12,15,17/07/2017 19:58
58529,142,6,18,17/07/2017 19:58
32363,13,8,14,17/07/2017 20:10
74231,34,8,19,17/07/2017 20:20
55737,118,10,13,17/07/2017 20:36
68764,172,5,16,17/07/2017 20:40
31259,131,8,15,17/07/2017 20:44
7859,26,1,14,17/07/2017 20:46
37289,118,5,19,17/07/2017 20:52
22905,125,5,18,17/07/2017 20:58
87971,110,0,24,17/07/2017 21:02
56379,50,12,12,17/07/2017 21:04
42996,124,1,22,17/07/2017 21:12
25704,141,12,12,17/07/2017 21:14
46900,157,3,16,17/07/2017 21:14
48298,129,14,9,17/07/2017 21:18
28102,165,1,10,17/07/2017 21:20
70840,54,8,16,17/07/2017 21:24
92237,45,11,10,17/07/2017 21:26
12018,121,15,9,17/07/2017 21:34
70014,170,11,11,17/07/2017 21:36
43489,109,9,11,17/07/2017 21:38
73071,42,19,4,17/07/2017 21:40
13247,108,15,8,17/07/2017 21:42
99187,117,2,18,17/07/2017 21:42
19041,136,13,10,17/07/2017 21:56
8391,122,6,16,17/07/2017 22:02
47581,7,11,13,17/07/2017 22:12
31617,32,12,12,17/07/2017 22:30
27995,17,2,17,17/07/2017 22:32
90854,11,3,21,17/07/2017 22:32
23637,87,21,3,17/07/2017 22:36
40335,79,23,0,17/07/2017 22:38
51882,166,7,16,17/07/2017 22:42
9173,139,6,17,17/07/2017 22:48
16078,138,5,17,17/07/2017 22:50
29274,52,12,10,17/07/2017 22:50
3323,43,24,2,17/07/2017 22:56
